group,partno,matched partno,cue,target,expnorm,judgment,fsg,bsg,swow
matched,687,365,pupil,teacher,5,4,322,,
exp,600,378,assist,basketball,4,5,222,,
exp,600,378,assist,nice,3,5,222,,
exp,600,378,bashful,embarassed,1,5,222,,
exp,600,378,bashful,shy,5,5,222,,
exp,600,378,before,after,5,5,222,,
exp,600,378,before,begin,3,5,222,,
exp,600,378,before,early,3,5,222,,
exp,600,378,before,start,2,5,222,,
exp,600,378,before,tomorrow,1,1,222,,
exp,600,378,beginning,end,5,5,222,,
exp,600,378,beginning,start,4,5,222,,
exp,600,378,body,builder,4,5,222,,
exp,600,378,body,building,1,1,222,,
exp,600,378,break,heaven,1,1,222,,
exp,600,378,break,lunch,2,5,222,,
exp,600,378,break,rest,2,4,222,,
exp,600,378,break,time,5,5,222,,
exp,600,378,casual,clothes,3,5,222,,
exp,600,378,casual,scrubs,4,4,222,,
exp,600,378,casual,shoes,1,2,222,,
exp,600,378,challenge,conquer,3,2,222,,
exp,600,378,challenge,difficult,4,5,222,,
exp,600,378,challenge,easy,2,5,222,,
exp,600,378,challenge,hard,2,5,222,,
exp,600,378,challenge,maker,3,1,222,,
exp,600,378,challenge,school,1,4,222,,
exp,600,378,chowder,clam,2,3,222,,
exp,600,378,chowder,food,1,5,222,,
exp,600,378,chowder,gross,4,5,222,,
exp,600,378,chowder,puppy,2,3,222,,
exp,600,378,cinema,enjoyment,1,2,222,,
exp,600,378,cinema,film,4,5,222,,
exp,600,378,cinema,movie,5,5,222,,
exp,600,378,closed,door,2,3,222,,
exp,600,378,closed,open,4,5,222,,
exp,600,378,cloth,shirt,5,4,222,,
exp,600,378,common,cold,1,1,222,,
exp,600,378,common,saying,3,5,222,,
exp,600,378,computer,calculator,5,5,222,,
exp,600,378,computer,help,4,5,222,,
exp,600,378,dancer,ballet,3,2,222,,
exp,600,378,dancer,dirty,2,5,222,,
exp,600,378,difficult,challenge,4,5,222,,
exp,600,378,difficult,easy,5,5,222,,
exp,600,378,difficult,school,4,5,222,,
exp,600,378,melody,music,3,4,222,,
exp,600,378,melody,song,2,5,222,,
exp,600,378,melody,tone,5,4,222,,
exp,600,378,organize,ocd,5,5,222,,
exp,600,378,pupil,light,1,1,222,,
matched,700,378,assist,basketball,4,4,322,,
matched,700,378,assist,nice,3,3,322,,
matched,700,378,bashful,embarassed,1,2,322,,
matched,700,378,bashful,shy,5,2,322,,
matched,700,378,before,after,5,3,322,,
matched,700,378,before,begin,3,2,322,,
matched,700,378,before,early,3,3,322,,
matched,700,378,before,start,2,3,322,,
matched,700,378,before,tomorrow,1,2,322,,
matched,700,378,beginning,end,5,4,322,,
matched,700,378,beginning,start,4,4,322,,
matched,700,378,body,builder,4,4,322,,
matched,700,378,body,building,1,5,322,,
matched,700,378,break,heaven,1,2,322,,
matched,700,378,break,lunch,2,2,322,,
matched,700,378,break,rest,2,3,322,,
matched,700,378,break,time,5,4,322,,
matched,700,378,casual,clothes,3,4,322,,
matched,700,378,casual,scrubs,4,3,322,,
matched,700,378,casual,shoes,1,2,322,,
matched,700,378,challenge,conquer,3,2,322,,
matched,700,378,challenge,difficult,4,3,322,,
matched,700,378,challenge,easy,2,2,322,,
matched,700,378,challenge,hard,2,3,322,,
matched,700,378,challenge,maker,3,3,322,,
matched,700,378,challenge,school,1,2,322,,
matched,700,378,chowder,clam,2,4,322,,
matched,700,378,chowder,food,1,3,322,,
matched,700,378,chowder,gross,4,2,322,,
matched,700,378,chowder,puppy,2,1,322,,
matched,700,378,cinema,enjoyment,1,2,322,,
matched,700,378,cinema,film,4,4,322,,
matched,700,378,cinema,movie,5,4,322,,
matched,700,378,closed,door,2,4,322,,
matched,700,378,closed,open,4,3,322,,
matched,700,378,cloth,shirt,5,3,322,,
matched,700,378,common,cold,1,3,322,,
matched,700,378,common,saying,3,3,322,,
matched,700,378,computer,calculator,5,3,322,,
matched,700,378,computer,help,4,3,322,,
matched,700,378,dancer,ballet,3,3,322,,
matched,700,378,dancer,dirty,2,4,322,,
matched,700,378,difficult,challenge,4,4,322,,
matched,700,378,difficult,easy,5,2,322,,
matched,700,378,difficult,school,4,3,322,,
matched,700,378,melody,music,3,4,322,,
matched,700,378,melody,song,2,3,322,,
matched,700,378,melody,tone,5,3,322,,
matched,700,378,organize,ocd,5,2,322,,
matched,700,378,pupil,light,1,2,322,,
exp,565,343,assist,basketball,4,3,222,,
exp,565,343,assist,goal,3,3,222,,
exp,565,343,assist,help,5,4,222,,
exp,565,343,assist,secretary,1,1,222,,
exp,565,343,bashful,dopey,4,3,222,,
exp,565,343,bashful,sleepy,5,2,222,,
exp,565,343,before,after,5,5,222,,
exp,565,343,beginning,death,1,1,222,,
exp,565,343,beginning,end,5,5,222,,
exp,565,343,beginning,middle,4,5,222,,
exp,565,343,body,parts,4,4,222,,
exp,565,343,body,store,1,1,222,,
exp,565,343,break,windows,1,1,222,,
exp,565,343,car,collision,3,4,222,,
exp,565,343,car,gas,1,3,222,,
exp,565,343,car,wash,2,3,222,,
exp,565,343,casual,dress,4,5,222,,
exp,565,343,challenge,hard,4,5,222,,
exp,565,343,chowder,california,3,2,222,,
exp,565,343,chowder,chunky,2,2,222,,
exp,565,343,chowder,clam,5,5,222,,
exp,565,343,cinema,movie,3,5,222,,
exp,565,343,cinema,movies,2,5,222,,
exp,565,343,cinema,theatre,5,5,222,,
exp,565,343,closed,casket,1,1,222,,
exp,565,343,closed,door,3,3,222,,
exp,565,343,closed,open,5,4,222,,
exp,565,343,closed,window,2,4,222,,
exp,565,343,cloth,bed,3,2,222,,
exp,565,343,cloth,napkins,1,3,222,,
exp,565,343,common,language,4,4,222,,
exp,565,343,computer,games,3,4,222,,
exp,565,343,computer,internet,4,3,222,,
exp,565,343,computer,technology,2,2,222,,
exp,565,343,dancer,ballet,4,4,222,,
exp,565,343,dancer,rudolph,1,2,222,,
exp,565,343,dancer,swing,2,5,222,,
exp,565,343,dancer,tap,3,4,222,,
exp,565,343,difficult,hard,5,5,222,,
exp,565,343,difficult,school,2,3,222,,
exp,565,343,melody,harmony,5,5,222,,
exp,565,343,melody,music,3,5,222,,
exp,565,343,melody,rhythm,2,4,222,,
exp,565,343,organize,bookshelf,1,3,222,,
exp,565,343,organize,clean,4,5,222,,
exp,565,343,organize,order,2,1,222,,
exp,565,343,organize,room,3,5,222,,
exp,565,343,pupil,iris,5,2,222,,
exp,565,343,pupil,school,1,4,222,,
exp,565,343,pupil,teacher,2,4,222,,
matched,665,343,assist,basketball,4,4,322,,
matched,665,343,assist,goal,3,5,322,,
matched,665,343,assist,help,5,3,322,,
matched,665,343,assist,secretary,1,2,322,,
matched,665,343,bashful,dopey,4,3,322,,
matched,665,343,bashful,sleepy,5,4,322,,
matched,665,343,before,after,5,4,322,,
matched,665,343,beginning,death,1,3,322,,
matched,665,343,beginning,end,5,3,322,,
matched,665,343,beginning,middle,4,4,322,,
matched,665,343,body,parts,4,4,322,,
matched,665,343,body,store,1,2,322,,
matched,665,343,break,windows,1,2,322,,
matched,665,343,car,collision,3,2,322,,
matched,665,343,car,gas,1,5,322,,
matched,665,343,car,wash,2,4,322,,
matched,665,343,casual,dress,4,4,322,,
matched,665,343,challenge,hard,4,4,322,,
matched,665,343,chowder,california,3,4,322,,
matched,665,343,chowder,chunky,2,4,322,,
matched,665,343,chowder,clam,5,4,322,,
matched,665,343,cinema,movie,3,5,322,,
matched,665,343,cinema,movies,2,5,322,,
matched,665,343,cinema,theatre,5,4,322,,
matched,665,343,closed,casket,1,3,322,,
matched,665,343,closed,door,3,4,322,,
matched,665,343,closed,open,5,3,322,,
matched,665,343,closed,window,2,3,322,,
matched,665,343,cloth,bed,3,5,322,,
matched,665,343,cloth,napkins,1,3,322,,
matched,665,343,common,language,4,3,322,,
matched,665,343,computer,games,3,3,322,,
matched,665,343,computer,internet,4,5,322,,
matched,665,343,computer,technology,2,5,322,,
matched,665,343,dancer,ballet,4,4,322,,
matched,665,343,dancer,rudolph,1,2,322,,
matched,665,343,dancer,swing,2,3,322,,
matched,665,343,dancer,tap,3,4,322,,
matched,665,343,difficult,hard,5,3,322,,
matched,665,343,difficult,school,2,2,322,,
matched,665,343,melody,harmony,5,4,322,,
matched,665,343,melody,music,3,5,322,,
matched,665,343,melody,rhythm,2,4,322,,
matched,665,343,organize,bookshelf,1,2,322,,
matched,665,343,organize,clean,4,3,322,,
matched,665,343,organize,order,2,4,322,,
matched,665,343,organize,room,3,4,322,,
matched,665,343,pupil,iris,5,3,322,,
matched,665,343,pupil,school,1,4,322,,
matched,665,343,pupil,teacher,2,5,322,,
exp,556,334,assist,complete,2,1,222,,
exp,556,334,bashful,quite,4,3,222,,
exp,556,334,bashful,rosy,3,1,222,,
exp,556,334,bashful,young,1,1,222,,
exp,556,334,before,after,5,5,222,,
exp,556,334,before,end,2,5,222,,
exp,556,334,beginning,during,4,5,222,,
exp,556,334,beginning,start,2,5,222,,
exp,556,334,body,head,4,4,222,,
exp,556,334,body,legs,3,2,222,,
exp,556,334,body,torso,2,4,222,,
exp,556,334,break,crack,1,2,222,,
exp,556,334,break,shatter,5,4,222,,
exp,556,334,car,accident,3,3,222,,
exp,556,334,car,travel,2,3,222,,
exp,556,334,casual,chill,3,2,222,,
exp,556,334,casual,clean,1,3,222,,
exp,556,334,casual,lazy,4,5,222,,
exp,556,334,challenge,smart,1,1,222,,
exp,556,334,challenge,tough,3,5,222,,
exp,556,334,chowder,bowl,2,4,222,,
exp,556,334,chowder,soup,4,5,222,,
exp,556,334,chowder,warmth,3,5,222,,
exp,556,334,cinema,concession,5,5,222,,
exp,556,334,cinema,friends,1,1,222,,
exp,556,334,cinema,fun,3,3,222,,
exp,556,334,cinema,movie,5,5,222,,
exp,556,334,closed,in,1,2,222,,
exp,556,334,closed,on,1,1,222,,
exp,556,334,closed,shut,5,5,222,,
exp,556,334,cloth,old,5,3,222,,
exp,556,334,cloth,sew,4,4,222,,
exp,556,334,common,ordinary,4,5,222,,
exp,556,334,common,rare,3,2,222,,
exp,556,334,computer,games,3,5,222,,
exp,556,334,computer,homework,2,3,222,,
exp,556,334,computer,internet,5,5,222,,
exp,556,334,dancer,recital,2,1,222,,
exp,556,334,dancer,tranquility,1,2,222,,
exp,556,334,difficult,challenge,4,5,222,,
exp,556,334,difficult,hard,5,5,222,,
exp,556,334,melody,beauty,2,5,222,,
exp,556,334,melody,music,3,5,222,,
exp,556,334,melody,song,5,5,222,,
exp,556,334,organize,calm,1,1,222,,
exp,556,334,organize,clean,4,3,222,,
exp,556,334,organize,mature,1,1,222,,
exp,556,334,organize,straight,2,1,222,,
exp,556,334,organize,together,4,1,222,,
exp,556,334,pupil,see,5,5,222,,
matched,656,334,assist,complete,2,2,322,,
matched,656,334,bashful,quite,4,3,322,,
matched,656,334,bashful,rosy,3,3,322,,
matched,656,334,bashful,young,1,1,322,,
matched,656,334,before,after,5,5,322,,
matched,656,334,before,end,2,2,322,,
matched,656,334,beginning,during,4,1,322,,
matched,656,334,beginning,start,2,3,322,,
matched,656,334,body,head,4,3,322,,
matched,656,334,body,legs,3,4,322,,
matched,656,334,body,torso,2,5,322,,
matched,656,334,break,crack,1,2,322,,
matched,656,334,break,shatter,5,3,322,,
matched,656,334,car,accident,3,5,322,,
matched,656,334,car,travel,2,4,322,,
matched,656,334,casual,chill,3,2,322,,
matched,656,334,casual,clean,1,3,322,,
matched,656,334,casual,lazy,4,1,322,,
matched,656,334,challenge,smart,1,2,322,,
matched,656,334,challenge,tough,3,4,322,,
matched,656,334,chowder,bowl,2,2,322,,
matched,656,334,chowder,soup,4,3,322,,
matched,656,334,chowder,warmth,3,2,322,,
matched,656,334,cinema,concession,5,1,322,,
matched,656,334,cinema,friends,1,1,322,,
matched,656,334,cinema,fun,3,2,322,,
matched,656,334,cinema,movie,5,4,322,,
matched,656,334,closed,in,1,5,322,,
matched,656,334,closed,on,1,1,322,,
matched,656,334,closed,shut,5,5,322,,
matched,656,334,cloth,old,5,1,322,,
matched,656,334,cloth,sew,4,2,322,,
matched,656,334,common,ordinary,4,3,322,,
matched,656,334,common,rare,3,3,322,,
matched,656,334,computer,games,3,5,322,,
matched,656,334,computer,homework,2,2,322,,
matched,656,334,computer,internet,5,5,322,,
matched,656,334,dancer,recital,2,5,322,,
matched,656,334,dancer,tranquility,1,2,322,,
matched,656,334,difficult,challenge,4,3,322,,
matched,656,334,difficult,hard,5,5,322,,
matched,656,334,melody,beauty,2,1,322,,
matched,656,334,melody,music,3,4,322,,
matched,656,334,melody,song,5,4,322,,
matched,656,334,organize,calm,1,1,322,,
matched,656,334,organize,clean,4,5,322,,
matched,656,334,organize,mature,1,1,322,,
matched,656,334,organize,straight,2,5,322,,
matched,656,334,organize,together,4,1,322,,
matched,656,334,pupil,see,5,1,322,,
exp,571,349,assist,football,3,4,222,,
exp,571,349,assist,help,3,4,222,,
exp,571,349,assist,sports,2,3,222,,
exp,571,349,assist,tutor,1,4,222,,
exp,571,349,bashful,embarrassed,2,3,222,,
exp,571,349,bashful,modest,4,3,222,,
exp,571,349,bashful,shy,4,4,222,,
exp,571,349,bashful,timid,2,3,222,,
exp,571,349,before,previous,3,4,222,,
exp,571,349,beginning,end,4,5,222,,
exp,571,349,beginning,fairy-tale,2,3,222,,
exp,571,349,break,rest,4,4,222,,
exp,571,349,break,summer,2,3,222,,
exp,571,349,car,expensive,1,1,222,,
exp,571,349,car,sports,2,1,222,,
exp,571,349,casual,attire,3,5,222,,
exp,571,349,casual,informal,3,4,222,,
exp,571,349,casual,t-shirt,1,3,222,,
exp,571,349,challenge,ultimatum,1,3,222,,
exp,571,349,chowder,clam,5,5,222,,
exp,571,349,chowder,soup,3,5,222,,
exp,571,349,chowder,thick,4,5,222,,
exp,571,349,cinema,movie,5,5,222,,
exp,571,349,closed,business,2,4,222,,
exp,571,349,closed,secret,1,3,222,,
exp,571,349,closed,store,3,4,222,,
exp,571,349,cloth,knead,1,4,222,,
exp,571,349,cloth,knit,4,5,222,,
exp,571,349,cloth,sew,2,3,222,,
exp,571,349,cloth,warm,2,2,222,,
exp,571,349,common,friends,2,3,222,,
exp,571,349,common,interest,1,5,222,,
exp,571,349,common,interests,4,3,222,,
exp,571,349,common,shared,1,3,222,,
exp,571,349,common,similar,4,4,222,,
exp,571,349,computer,fast,1,3,222,,
exp,571,349,computer,internet,2,3,222,,
exp,571,349,computer,keyboard,3,3,222,,
exp,571,349,dancer,ballet,3,4,222,,
exp,571,349,difficult,frustrating,3,2,222,,
exp,571,349,difficult,troublesome,1,4,222,,
exp,571,349,melody,music,4,3,222,,
exp,571,349,melody,piano,2,4,222,,
exp,571,349,melody,rhythm,2,5,222,,
exp,571,349,melody,scores,1,3,222,,
exp,571,349,melody,soothing,3,4,222,,
exp,571,349,organize,care,1,3,222,,
exp,571,349,organize,neat,2,4,222,,
exp,571,349,pupil,master,2,3,222,,
exp,571,349,pupil,student,4,4,222,,
matched,671,349,assist,football,3,2,322,,
matched,671,349,assist,help,3,5,322,,
matched,671,349,assist,sports,2,2,322,,
matched,671,349,assist,tutor,1,5,322,,
matched,671,349,bashful,embarrassed,2,5,322,,
matched,671,349,bashful,modest,4,3,322,,
matched,671,349,bashful,shy,4,4,322,,
matched,671,349,bashful,timid,2,4,322,,
matched,671,349,before,previous,3,3,322,,
matched,671,349,beginning,end,4,5,322,,
matched,671,349,beginning,fairy-tale,2,1,322,,
matched,671,349,break,rest,4,5,322,,
matched,671,349,break,summer,2,5,322,,
matched,671,349,car,expensive,1,2,322,,
matched,671,349,car,sports,2,3,322,,
matched,671,349,casual,attire,3,2,322,,
matched,671,349,casual,informal,3,4,322,,
matched,671,349,casual,t-shirt,1,5,322,,
matched,671,349,challenge,ultimatum,1,2,322,,
matched,671,349,chowder,clam,5,5,322,,
matched,671,349,chowder,soup,3,4,322,,
matched,671,349,chowder,thick,4,1,322,,
matched,671,349,cinema,movie,5,5,322,,
matched,671,349,closed,business,2,3,322,,
matched,671,349,closed,secret,1,3,322,,
matched,671,349,closed,store,3,2,322,,
matched,671,349,cloth,knead,1,2,322,,
matched,671,349,cloth,knit,4,2,322,,
matched,671,349,cloth,sew,2,2,322,,
matched,671,349,cloth,warm,2,4,322,,
matched,671,349,common,friends,2,1,322,,
matched,671,349,common,interest,1,5,322,,
matched,671,349,common,interests,4,4,322,,
matched,671,349,common,shared,1,4,322,,
matched,671,349,common,similar,4,5,322,,
matched,671,349,computer,fast,1,4,322,,
matched,671,349,computer,internet,2,2,322,,
matched,671,349,computer,keyboard,3,4,322,,
matched,671,349,dancer,ballet,3,5,322,,
matched,671,349,difficult,frustrating,3,4,322,,
matched,671,349,difficult,troublesome,1,5,322,,
matched,671,349,melody,music,4,5,322,,
matched,671,349,melody,piano,2,3,322,,
matched,671,349,melody,rhythm,2,5,322,,
matched,671,349,melody,scores,1,2,322,,
matched,671,349,melody,soothing,3,2,322,,
matched,671,349,organize,care,1,1,322,,
matched,671,349,organize,neat,2,4,322,,
matched,671,349,pupil,master,2,5,322,,
matched,671,349,pupil,student,4,5,322,,
exp,603,381,assist,assistant,5,5,222,,
exp,603,381,before,beginning,4,5,222,,
exp,603,381,before,effect,2,3,222,,
exp,603,381,before,next,1,,222,,
exp,603,381,before,preceding,5,5,222,,
exp,603,381,beginning,end,4,5,222,,
exp,603,381,beginning,start,5,5,222,,
exp,603,381,body,water,2,3,222,,
exp,603,381,break,ruin,2,4,222,,
exp,603,381,car,top,1,,222,,
exp,603,381,casual,calm,1,2,222,,
exp,603,381,casual,fridays,3,5,222,,
exp,603,381,casual,informal,5,5,222,,
exp,603,381,casual,jeans,4,5,222,,
exp,603,381,challenge,obstacle,4,5,222,,
exp,603,381,chowder,clam,4,5,222,,
exp,603,381,chowder,corn,2,1,222,,
exp,603,381,chowder,lunch,3,3,222,,
exp,603,381,chowder,seafood,1,1,222,,
exp,603,381,cinema,black,5,5,222,,
exp,603,381,cinema,film,2,5,222,,
exp,603,381,cinema,movies,3,5,222,,
exp,603,381,cinema,old,1,4,222,,
exp,603,381,closed,opened,1,2,222,,
exp,603,381,closed,unattainable,2,2,222,,
exp,603,381,cloth,cotton,4,4,222,,
exp,603,381,cloth,fabric,3,4,222,,
exp,603,381,cloth,sewing,1,,222,,
exp,603,381,cloth,vinyl,2,3,222,,
exp,603,381,common,common,1,,222,,
exp,603,381,common,usual,5,5,222,,
exp,603,381,computer,hard,2,4,222,,
exp,603,381,computer,internet,3,5,222,,
exp,603,381,computer,software,4,5,222,,
exp,603,381,computer,website,3,5,222,,
exp,603,381,dancer,fluid,5,5,222,,
exp,603,381,dancer,musical,1,1,222,,
exp,603,381,dancer,poised,5,5,222,,
exp,603,381,difficult,an,1,1,222,,
exp,603,381,difficult,challenge,3,5,222,,
exp,603,381,difficult,easy,3,4,222,,
exp,603,381,difficult,obstacle,3,5,222,,
exp,603,381,melody,beat,2,3,222,,
exp,603,381,melody,music,5,4,222,,
exp,603,381,melody,song,4,4,222,,
exp,603,381,melody,tune,3,5,222,,
exp,603,381,organize,clean,5,5,222,,
exp,603,381,organize,tidy,4,5,222,,
exp,603,381,pupil,child,2,4,222,,
exp,603,381,pupil,classmate,4,5,222,,
matched,703,381,assist,assistant,5,2,322,,
matched,703,381,before,beginning,4,1,322,,
matched,703,381,before,effect,2,2,322,,
matched,703,381,before,next,1,3,322,,
matched,703,381,before,preceding,5,1,322,,
matched,703,381,beginning,end,4,4,322,,
matched,703,381,beginning,start,5,3,322,,
matched,703,381,body,water,2,3,322,,
matched,703,381,break,ruin,2,2,322,,
matched,703,381,car,top,1,2,322,,
matched,703,381,casual,calm,1,1,322,,
matched,703,381,casual,fridays,3,4,322,,
matched,703,381,casual,informal,5,2,322,,
matched,703,381,casual,jeans,4,3,322,,
matched,703,381,challenge,obstacle,4,3,322,,
matched,703,381,chowder,clam,4,4,322,,
matched,703,381,chowder,corn,2,3,322,,
matched,703,381,chowder,lunch,3,2,322,,
matched,703,381,chowder,seafood,1,3,322,,
matched,703,381,cinema,black,5,1,322,,
matched,703,381,cinema,film,2,4,322,,
matched,703,381,cinema,movies,3,4,322,,
matched,703,381,cinema,old,1,4,322,,
matched,703,381,closed,opened,1,4,322,,
matched,703,381,closed,unattainable,2,1,322,,
matched,703,381,cloth,cotton,4,4,322,,
matched,703,381,cloth,fabric,3,4,322,,
matched,703,381,cloth,sewing,1,3,322,,
matched,703,381,cloth,vinyl,2,1,322,,
matched,703,381,common,common,1,1,322,,
matched,703,381,common,usual,5,2,322,,
matched,703,381,computer,hard,2,2,322,,
matched,703,381,computer,internet,3,4,322,,
matched,703,381,computer,software,4,4,322,,
matched,703,381,computer,website,3,4,322,,
matched,703,381,dancer,fluid,5,1,322,,
matched,703,381,dancer,musical,1,2,322,,
matched,703,381,dancer,poised,5,2,322,,
matched,703,381,difficult,an,1,1,322,,
matched,703,381,difficult,challenge,3,4,322,,
matched,703,381,difficult,easy,3,4,322,,
matched,703,381,difficult,obstacle,3,3,322,,
matched,703,381,melody,beat,2,3,322,,
matched,703,381,melody,music,5,3,322,,
matched,703,381,melody,song,4,3,322,,
matched,703,381,melody,tune,3,3,322,,
matched,703,381,organize,clean,5,4,322,,
matched,703,381,organize,tidy,4,2,322,,
matched,703,381,pupil,child,2,2,322,,
matched,703,381,pupil,classmate,4,2,322,,
exp,597,375,assist,give,4,2,222,,
exp,597,375,assist,hand,1,1,222,,
exp,597,375,assist,help,5,4,222,,
exp,597,375,assist,lend,3,1,222,,
exp,597,375,bashful,innocent,2,2,222,,
exp,597,375,bashful,quiet,4,2,222,,
exp,597,375,bashful,shy,5,5,222,,
exp,597,375,bashful,snow,1,1,222,,
exp,597,375,before,end,2,3,222,,
exp,597,375,before,know,1,1,222,,
exp,597,375,beginning,end,4,4,222,,
exp,597,375,beginning,finish,3,3,222,,
exp,597,375,beginning,race,1,2,222,,
exp,597,375,beginning,start,5,3,222,,
exp,597,375,body,nose,2,1,222,,
exp,597,375,break,bend,4,3,222,,
exp,597,375,break,spring,2,2,222,,
exp,597,375,car,drive,4,3,222,,
exp,597,375,car,ford,2,1,222,,
exp,597,375,car,radio,1,2,222,,
exp,597,375,car,red,3,1,222,,
exp,597,375,casual,chill,1,1,222,,
exp,597,375,casual,comfort,2,3,222,,
exp,597,375,challenge,hard,4,3,222,,
exp,597,375,chowder,corn,5,5,222,,
exp,597,375,cinema,movie,5,5,222,,
exp,597,375,cinema,theater,3,5,222,,
exp,597,375,closed,store,3,2,222,,
exp,597,375,cloth,cotton,5,2,222,,
exp,597,375,cloth,fabric,5,3,222,,
exp,597,375,cloth,sew,4,2,222,,
exp,597,375,common,brother,1,1,222,,
exp,597,375,common,friends,4,3,222,,
exp,597,375,common,like,3,3,222,,
exp,597,375,common,usual,2,2,222,,
exp,597,375,computer,facebook,2,1,222,,
exp,597,375,computer,screen,3,2,222,,
exp,597,375,dancer,grace,3,1,222,,
exp,597,375,dancer,jazz,5,5,222,,
exp,597,375,dancer,tap,1,1,222,,
exp,597,375,difficult,hard,5,4,222,,
exp,597,375,difficult,perseverance,1,2,222,,
exp,597,375,difficult,tough,2,2,222,,
exp,597,375,melody,club,2,1,222,,
exp,597,375,melody,sing,3,3,222,,
exp,597,375,melody,song,5,5,222,,
exp,597,375,organize,clean,4,2,222,,
exp,597,375,organize,folder,3,2,222,,
exp,597,375,organize,tabs,1,1,222,,
exp,597,375,pupil,blue,4,3,222,,
matched,697,375,assist,give,4,2,322,,
matched,697,375,assist,hand,1,2,322,,
matched,697,375,assist,help,5,3,322,,
matched,697,375,assist,lend,3,1,322,,
matched,697,375,bashful,innocent,2,2,322,,
matched,697,375,bashful,quiet,4,2,322,,
matched,697,375,bashful,shy,5,2,322,,
matched,697,375,bashful,snow,1,1,322,,
matched,697,375,before,end,2,2,322,,
matched,697,375,before,know,1,1,322,,
matched,697,375,beginning,end,4,3,322,,
matched,697,375,beginning,finish,3,2,322,,
matched,697,375,beginning,race,1,1,322,,
matched,697,375,beginning,start,5,3,322,,
matched,697,375,body,nose,2,2,322,,
matched,697,375,break,bend,4,2,322,,
matched,697,375,break,spring,2,3,322,,
matched,697,375,car,drive,4,3,322,,
matched,697,375,car,ford,2,3,322,,
matched,697,375,car,radio,1,2,322,,
matched,697,375,car,red,3,1,322,,
matched,697,375,casual,chill,1,2,322,,
matched,697,375,casual,comfort,2,3,322,,
matched,697,375,challenge,hard,4,3,322,,
matched,697,375,chowder,corn,5,1,322,,
matched,697,375,cinema,movie,5,3,322,,
matched,697,375,cinema,theater,3,3,322,,
matched,697,375,closed,store,3,2,322,,
matched,697,375,cloth,cotton,5,2,322,,
matched,697,375,cloth,fabric,5,2,322,,
matched,697,375,cloth,sew,4,2,322,,
matched,697,375,common,brother,1,1,322,,
matched,697,375,common,friends,4,1,322,,
matched,697,375,common,like,3,1,322,,
matched,697,375,common,usual,2,2,322,,
matched,697,375,computer,facebook,2,3,322,,
matched,697,375,computer,screen,3,3,322,,
matched,697,375,dancer,grace,3,2,322,,
matched,697,375,dancer,jazz,5,1,322,,
matched,697,375,dancer,tap,1,2,322,,
matched,697,375,difficult,hard,5,4,322,,
matched,697,375,difficult,perseverance,1,1,322,,
matched,697,375,difficult,tough,2,4,322,,
matched,697,375,melody,club,2,2,322,,
matched,697,375,melody,sing,3,3,322,,
matched,697,375,melody,song,5,2,322,,
matched,697,375,organize,clean,4,3,322,,
matched,697,375,organize,folder,3,2,322,,
matched,697,375,organize,tabs,1,1,322,,
matched,697,375,pupil,blue,4,1,322,,
exp,566,344,assist,give,3,5,222,,
exp,566,344,assist,hand,4,5,222,,
exp,566,344,assist,time,1,2,222,,
exp,566,344,before,after,5,5,222,,
exp,566,344,before,finish,1,5,222,,
exp,566,344,before,start,2,4,222,,
exp,566,344,beginning,start,5,5,222,,
exp,566,344,body,legs,5,5,222,,
exp,566,344,break,crash,2,2,222,,
exp,566,344,break,split,4,4,222,,
exp,566,344,car,moving,1,5,222,,
exp,566,344,car,speed,2,5,222,,
exp,566,344,car,wheels,3,5,222,,
exp,566,344,casual,jeans,4,5,222,,
exp,566,344,casual,normal,4,3,222,,
exp,566,344,casual,t-shirt,5,5,222,,
exp,566,344,challenge,difficult,3,5,222,,
exp,566,344,challenge,hard,5,5,222,,
exp,566,344,challenge,struggle,1,4,222,,
exp,566,344,chowder,dorm,1,1,222,,
exp,566,344,chowder,food,2,5,222,,
exp,566,344,chowder,gross,3,3,222,,
exp,566,344,cinema,seats,3,4,222,,
exp,566,344,closed,done,2,2,222,,
exp,566,344,closed,door,3,5,222,,
exp,566,344,closed,open,5,4,222,,
exp,566,344,cloth,rag,3,4,222,,
exp,566,344,cloth,shirt,2,5,222,,
exp,566,344,cloth,towel,4,4,222,,
exp,566,344,common,ordinary,1,3,222,,
exp,566,344,common,plain,4,4,222,,
exp,566,344,computer,board,1,3,222,,
exp,566,344,computer,internet,4,5,222,,
exp,566,344,computer,screen,5,5,222,,
exp,566,344,dancer,fit,5,5,222,,
exp,566,344,dancer,free,1,5,222,,
exp,566,344,dancer,muscular,2,5,222,,
exp,566,344,dancer,skinny,3,5,222,,
exp,566,344,difficult,challenging,3,5,222,,
exp,566,344,difficult,fit,1,2,222,,
exp,566,344,difficult,stress,2,4,222,,
exp,566,344,melody,mix,4,4,222,,
exp,566,344,melody,pretty,2,5,222,,
exp,566,344,organize,clean,5,5,222,,
exp,566,344,organize,neat,4,5,222,,
exp,566,344,organize,ocd,1,3,222,,
exp,566,344,organize,tidy,3,5,222,,
exp,566,344,pupil,color,4,3,222,,
exp,566,344,pupil,eye,5,5,222,,
exp,566,344,pupil,poke,2,1,222,,
matched,666,344,assist,give,3,1,322,,
matched,666,344,assist,hand,4,2,322,,
matched,666,344,assist,time,1,1,322,,
matched,666,344,before,after,5,5,322,,
