"group","partno","matched.partno","cue","target","expnorm","judgment","fsg","bsg","swow"
"control",53,NA,"closed","door",NA,100,7.2,0,14.4876325088339
"control",54,NA,"closed","door",NA,60,7.2,0,14.4876325088339
"control",55,NA,"closed","door",NA,40,7.2,0,14.4876325088339
"control",56,NA,"closed","door",NA,40,7.2,0,14.4876325088339
"control",57,NA,"closed","door",NA,80,7.2,0,14.4876325088339
"control",6,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",7,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",8,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",9,NA,"closed","minded",NA,40,2.6,0,2.12014134275618
"control",10,NA,"closed","minded",NA,100,2.6,0,2.12014134275618
"control",11,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",12,NA,"closed","minded",NA,40,2.6,0,2.12014134275618
"control",13,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",14,NA,"closed","minded",NA,100,2.6,0,2.12014134275618
"control",15,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",16,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",17,NA,"closed","minded",NA,100,2.6,0,2.12014134275618
"control",18,NA,"closed","minded",NA,40,2.6,0,2.12014134275618
"control",19,NA,"closed","minded",NA,40,2.6,0,2.12014134275618
"control",20,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",21,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",22,NA,"closed","minded",NA,40,2.6,0,2.12014134275618
"control",23,NA,"closed","minded",NA,80,2.6,0,2.12014134275618
"control",24,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",25,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",26,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",27,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",28,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",29,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",30,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",31,NA,"closed","minded",NA,80,2.6,0,2.12014134275618
"control",32,NA,"closed","minded",NA,40,2.6,0,2.12014134275618
"control",33,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",34,NA,"closed","minded",NA,40,2.6,0,2.12014134275618
"control",35,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",36,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",37,NA,"closed","minded",NA,40,2.6,0,2.12014134275618
"control",38,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",39,NA,"closed","minded",NA,100,2.6,0,2.12014134275618
"control",40,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",41,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",42,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",43,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",44,NA,"closed","minded",NA,100,2.6,0,2.12014134275618
"control",45,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",46,NA,"closed","minded",NA,40,2.6,0,2.12014134275618
"control",47,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",48,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",49,NA,"closed","minded",NA,100,2.6,0,2.12014134275618
"control",50,NA,"closed","minded",NA,100,2.6,0,2.12014134275618
"control",51,NA,"closed","minded",NA,100,2.6,0,2.12014134275618
"control",52,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",53,NA,"closed","minded",NA,80,2.6,0,2.12014134275618
"control",54,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",55,NA,"closed","minded",NA,40,2.6,0,2.12014134275618
"control",56,NA,"closed","minded",NA,20,2.6,0,2.12014134275618
"control",57,NA,"closed","minded",NA,60,2.6,0,2.12014134275618
"control",6,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",7,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",8,NA,"closed","open",NA,60,67.8,0,13.7809187279152
"control",9,NA,"closed","open",NA,40,67.8,0,13.7809187279152
"control",10,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",11,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",12,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",13,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",14,NA,"closed","open",NA,40,67.8,0,13.7809187279152
"control",15,NA,"closed","open",NA,60,67.8,0,13.7809187279152
"control",16,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",17,NA,"closed","open",NA,60,67.8,0,13.7809187279152
"control",18,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",19,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",20,NA,"closed","open",NA,40,67.8,0,13.7809187279152
"control",21,NA,"closed","open",NA,20,67.8,0,13.7809187279152
"control",22,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",23,NA,"closed","open",NA,60,67.8,0,13.7809187279152
"control",24,NA,"closed","open",NA,40,67.8,0,13.7809187279152
"control",25,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",26,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",27,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",28,NA,"closed","open",NA,40,67.8,0,13.7809187279152
"control",29,NA,"closed","open",NA,20,67.8,0,13.7809187279152
"control",30,NA,"closed","open",NA,60,67.8,0,13.7809187279152
"control",31,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",32,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",33,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",34,NA,"closed","open",NA,60,67.8,0,13.7809187279152
"control",35,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",36,NA,"closed","open",NA,60,67.8,0,13.7809187279152
"control",37,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",38,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",39,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",40,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",41,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",42,NA,"closed","open",NA,40,67.8,0,13.7809187279152
"control",43,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",44,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",45,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",46,NA,"closed","open",NA,20,67.8,0,13.7809187279152
"control",47,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",48,NA,"closed","open",NA,20,67.8,0,13.7809187279152
"control",49,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",50,NA,"closed","open",NA,40,67.8,0,13.7809187279152
"control",51,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",52,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",53,NA,"closed","open",NA,80,67.8,0,13.7809187279152
"control",54,NA,"closed","open",NA,60,67.8,0,13.7809187279152
"control",55,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",56,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",57,NA,"closed","open",NA,100,67.8,0,13.7809187279152
"control",6,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",7,NA,"cloth","clothes",NA,80,18.2,0,9.47368421052632
"control",8,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",9,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",10,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",11,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",12,NA,"cloth","clothes",NA,80,18.2,0,9.47368421052632
"control",13,NA,"cloth","clothes",NA,80,18.2,0,9.47368421052632
"control",14,NA,"cloth","clothes",NA,80,18.2,0,9.47368421052632
"control",15,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",16,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",17,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",18,NA,"cloth","clothes",NA,80,18.2,0,9.47368421052632
"control",19,NA,"cloth","clothes",NA,20,18.2,0,9.47368421052632
"control",20,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",21,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",22,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",23,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",24,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",25,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",26,NA,"cloth","clothes",NA,80,18.2,0,9.47368421052632
"control",27,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",28,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",29,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",30,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",31,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",32,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",33,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",34,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",35,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",36,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",37,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",38,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",39,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",40,NA,"cloth","clothes",NA,100,18.2,0,9.47368421052632
"control",41,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",42,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",43,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",44,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",45,NA,"cloth","clothes",NA,80,18.2,0,9.47368421052632
"control",46,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",47,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",48,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",49,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",50,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",51,NA,"cloth","clothes",NA,20,18.2,0,9.47368421052632
"control",52,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",53,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",54,NA,"cloth","clothes",NA,80,18.2,0,9.47368421052632
"control",55,NA,"cloth","clothes",NA,60,18.2,0,9.47368421052632
"control",56,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",57,NA,"cloth","clothes",NA,40,18.2,0,9.47368421052632
"control",6,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",7,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",8,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",9,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",10,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",11,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",12,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",13,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",14,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",15,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",16,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",17,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",18,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",19,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",20,NA,"cloth","fabric",NA,40,11.5,38.1,10.1754385964912
"control",21,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",22,NA,"cloth","fabric",NA,40,11.5,38.1,10.1754385964912
"control",23,NA,"cloth","fabric",NA,40,11.5,38.1,10.1754385964912
"control",24,NA,"cloth","fabric",NA,40,11.5,38.1,10.1754385964912
"control",25,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",26,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",27,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",28,NA,"cloth","fabric",NA,40,11.5,38.1,10.1754385964912
"control",29,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",30,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",31,NA,"cloth","fabric",NA,40,11.5,38.1,10.1754385964912
"control",32,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",33,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",34,NA,"cloth","fabric",NA,20,11.5,38.1,10.1754385964912
"control",35,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",36,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",37,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",38,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",39,NA,"cloth","fabric",NA,40,11.5,38.1,10.1754385964912
"control",40,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",41,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",42,NA,"cloth","fabric",NA,40,11.5,38.1,10.1754385964912
"control",43,NA,"cloth","fabric",NA,20,11.5,38.1,10.1754385964912
"control",44,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",45,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",46,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",47,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",48,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",49,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",50,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",51,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",52,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",53,NA,"cloth","fabric",NA,60,11.5,38.1,10.1754385964912
"control",54,NA,"cloth","fabric",NA,80,11.5,38.1,10.1754385964912
"control",55,NA,"cloth","fabric",NA,40,11.5,38.1,10.1754385964912
"control",56,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",57,NA,"cloth","fabric",NA,100,11.5,38.1,10.1754385964912
"control",6,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",7,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",8,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",9,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",10,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",11,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",12,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",13,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",14,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",15,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",16,NA,"cloth","material",NA,100,20.6,15,3.15789473684211
"control",17,NA,"cloth","material",NA,100,20.6,15,3.15789473684211
"control",18,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",19,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",20,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",21,NA,"cloth","material",NA,20,20.6,15,3.15789473684211
"control",22,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",23,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",24,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",25,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",26,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",27,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",28,NA,"cloth","material",NA,100,20.6,15,3.15789473684211
"control",29,NA,"cloth","material",NA,100,20.6,15,3.15789473684211
"control",30,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",31,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",32,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",33,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",34,NA,"cloth","material",NA,20,20.6,15,3.15789473684211
"control",35,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",36,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",37,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",38,NA,"cloth","material",NA,100,20.6,15,3.15789473684211
"control",39,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",40,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",41,NA,"cloth","material",NA,100,20.6,15,3.15789473684211
"control",42,NA,"cloth","material",NA,20,20.6,15,3.15789473684211
"control",43,NA,"cloth","material",NA,20,20.6,15,3.15789473684211
"control",44,NA,"cloth","material",NA,100,20.6,15,3.15789473684211
"control",45,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",46,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",47,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",48,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",49,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",50,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",51,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",52,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",53,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",54,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",55,NA,"cloth","material",NA,60,20.6,15,3.15789473684211
"control",56,NA,"cloth","material",NA,40,20.6,15,3.15789473684211
"control",57,NA,"cloth","material",NA,80,20.6,15,3.15789473684211
"control",6,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",7,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",8,NA,"common","normal",NA,100,4.8,0,3.41296928327645
"control",9,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",10,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",11,NA,"common","normal",NA,100,4.8,0,3.41296928327645
"control",12,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",13,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",14,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",15,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",16,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",17,NA,"common","normal",NA,100,4.8,0,3.41296928327645
"control",18,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",19,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",20,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",21,NA,"common","normal",NA,100,4.8,0,3.41296928327645
"control",22,NA,"common","normal",NA,20,4.8,0,3.41296928327645
"control",23,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",24,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",25,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",26,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",27,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",28,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",29,NA,"common","normal",NA,20,4.8,0,3.41296928327645
"control",30,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",31,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",32,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",33,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",34,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",35,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",36,NA,"common","normal",NA,100,4.8,0,3.41296928327645
"control",37,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",38,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",39,NA,"common","normal",NA,20,4.8,0,3.41296928327645
"control",40,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",41,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",42,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",43,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",44,NA,"common","normal",NA,100,4.8,0,3.41296928327645
"control",45,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",46,NA,"common","normal",NA,100,4.8,0,3.41296928327645
"control",47,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",48,NA,"common","normal",NA,100,4.8,0,3.41296928327645
"control",49,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",50,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",51,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",52,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",53,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",54,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",55,NA,"common","normal",NA,60,4.8,0,3.41296928327645
"control",56,NA,"common","normal",NA,40,4.8,0,3.41296928327645
"control",57,NA,"common","normal",NA,80,4.8,0,3.41296928327645
"control",6,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",7,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",8,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",9,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",10,NA,"common","ordinary",NA,100,4.8,9.7,5.80204778156997
"control",11,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",12,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",13,NA,"common","ordinary",NA,20,4.8,9.7,5.80204778156997
"control",14,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",15,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",16,NA,"common","ordinary",NA,100,4.8,9.7,5.80204778156997
"control",17,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",18,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",19,NA,"common","ordinary",NA,40,4.8,9.7,5.80204778156997
"control",20,NA,"common","ordinary",NA,40,4.8,9.7,5.80204778156997
"control",21,NA,"common","ordinary",NA,100,4.8,9.7,5.80204778156997
"control",22,NA,"common","ordinary",NA,20,4.8,9.7,5.80204778156997
"control",23,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",24,NA,"common","ordinary",NA,40,4.8,9.7,5.80204778156997
"control",25,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",26,NA,"common","ordinary",NA,100,4.8,9.7,5.80204778156997
"control",27,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",28,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",29,NA,"common","ordinary",NA,20,4.8,9.7,5.80204778156997
"control",30,NA,"common","ordinary",NA,40,4.8,9.7,5.80204778156997
"control",31,NA,"common","ordinary",NA,40,4.8,9.7,5.80204778156997
"control",32,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",33,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",34,NA,"common","ordinary",NA,20,4.8,9.7,5.80204778156997
"control",35,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",36,NA,"common","ordinary",NA,40,4.8,9.7,5.80204778156997
"control",37,NA,"common","ordinary",NA,40,4.8,9.7,5.80204778156997
"control",38,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",39,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",40,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",41,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",42,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",43,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",44,NA,"common","ordinary",NA,100,4.8,9.7,5.80204778156997
"control",45,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",46,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",47,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",48,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",49,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",50,NA,"common","ordinary",NA,40,4.8,9.7,5.80204778156997
"control",51,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",52,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",53,NA,"common","ordinary",NA,40,4.8,9.7,5.80204778156997
"control",54,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",55,NA,"common","ordinary",NA,80,4.8,9.7,5.80204778156997
"control",56,NA,"common","ordinary",NA,40,4.8,9.7,5.80204778156997
"control",57,NA,"common","ordinary",NA,60,4.8,9.7,5.80204778156997
"control",6,NA,"common","uncommon",NA,40,9.6,21.3,1.02389078498294
"control",7,NA,"common","uncommon",NA,80,9.6,21.3,1.02389078498294
"control",8,NA,"common","uncommon",NA,80,9.6,21.3,1.02389078498294
"control",9,NA,"common","uncommon",NA,40,9.6,21.3,1.02389078498294
"control",10,NA,"common","uncommon",NA,80,9.6,21.3,1.02389078498294
"control",11,NA,"common","uncommon",NA,40,9.6,21.3,1.02389078498294
"control",12,NA,"common","uncommon",NA,80,9.6,21.3,1.02389078498294
"control",13,NA,"common","uncommon",NA,60,9.6,21.3,1.02389078498294
"control",14,NA,"common","uncommon",NA,100,9.6,21.3,1.02389078498294
"control",15,NA,"common","uncommon",NA,40,9.6,21.3,1.02389078498294
"control",16,NA,"common","uncommon",NA,100,9.6,21.3,1.02389078498294
"control",17,NA,"common","uncommon",NA,60,9.6,21.3,1.02389078498294
"control",18,NA,"common","uncommon",NA,80,9.6,21.3,1.02389078498294
"control",19,NA,"common","uncommon",NA,60,9.6,21.3,1.02389078498294
"control",20,NA,"common","uncommon",NA,20,9.6,21.3,1.02389078498294
"control",21,NA,"common","uncommon",NA,40,9.6,21.3,1.02389078498294
"control",22,NA,"common","uncommon",NA,60,9.6,21.3,1.02389078498294
"control",23,NA,"common","uncommon",NA,60,9.6,21.3,1.02389078498294
"control",24,NA,"common","uncommon",NA,60,9.6,21.3,1.02389078498294
"control",25,NA,"common","uncommon",NA,40,9.6,21.3,1.02389078498294
"control",26,NA,"common","uncommon",NA,80,9.6,21.3,1.02389078498294
"control",27,NA,"common","uncommon",NA,100,9.6,21.3,1.02389078498294
"control",28,NA,"common","uncommon",NA,40,9.6,21.3,1.02389078498294
"control",29,NA,"common","uncommon",NA,20,9.6,21.3,1.02389078498294
"control",30,NA,"common","uncommon",NA,40,9.6,21.3,1.02389078498294
"control",31,NA,"common","uncommon",NA,40,9.6,21.3,1.02389078498294
"control",32,NA,"common","uncommon",NA,100,9.6,21.3,1.02389078498294
"control",33,NA,"common","uncommon",NA,100,9.6,21.3,1.02389078498294
